,Unnamed: 0.1,Unnamed: 0,time,leader,platoon compo,string compo,platoon DTW,ACC,run,duration,length,heavy in platoon,mean speed,Flow,Density,LC Density,CF DTW,difference
328,127,6,55.0,85.0,"[91, 103, 82, 83, 77, 68, 66, 69, 75, 52, 57, 64, 61]","[91, 103, 82, 83, 77, 68, 66, 69, 75, 52, 57, 64, 61]","[0.36, 0.35, 0.37, 0.92, 0.99, 0.85, 0.83, 0.7, 0.87, 0.88, 0.61, 0.67, 0.25]","[False, False, False, False, False, False, False, False, False, False, False, False, False]",8.csv,80.0,13,0,8.187007437181087,0.8462620006991781,0.0854061391055714,0.0001613838736799,"[0.30376989 0.62193011 0.49054643 0.81241126 0.46230332 0.36225474
 0.47674367 0.60988329 0.12921932 0.75344027 0.28241495 0.24719819
 0.35224742]","[0.         0.27193011 0.12054643 0.10758874 0.52769668 0.48774526
 0.35325633 0.09011671 0.74078068 0.12655973 0.32758505 0.42280181
 0.10224742]"
329,128,7,60.0,85.0,"[91, 103, 82, 83, 77, 68, 66, 69, 75, 52, 57, 64, 61]","[91, 103, 82, 83, 77, 68, 66, 69, 75, 52, 57, 64, 61]","[0.31, 0.36, 0.33, 0.76, 0.74, 0.67, 0.59, 0.68, 0.75, 0.66, 0.41, 0.67, 0.64]","[False, False, False, False, False, False, False, False, False, False, False, False, False]",8.csv,85.0,13,0,7.65106127117876,0.8245627702899233,0.091983238000418,0.0001184413417219,"[0.32324092 0.60597835 0.41986833 0.88683313 0.51366181 0.36551102
 1.29568878 0.292234   0.12862442 0.41089391 0.29097852 0.29026488
 0.3119149 ]","[0.         0.24597835 0.08986833 0.12683313 0.22633819 0.30448898
 0.70568878 0.387766   0.62137558 0.24910609 0.11902148 0.37973512
 0.3280851 ]"
330,129,8,65.0,85.0,"[91, 103, 82, 83, 77, 68, 66, 69, 75, 52, 57, 64, 61]","[91, 103, 82, 83, 77, 68, 66, 69, 75, 52, 57, 64, 61]","[0.56, 0.47, 0.54, 0.75, 0.73, 0.67, 0.43, 0.45, 0.44, 1.22, 0.68, 0.79, 0.34]","[False, False, False, False, False, False, False, False, False, False, False, False, False]",8.csv,90.0,13,0,7.26997137845469,0.7932682911611855,0.0958470433040764,0.000129372242898,"[0.30919894 1.04745662 0.46810245 0.40782747 0.42802699 0.23455963
 1.32119016 0.32145281 0.21581166 0.48687705 0.29538111 0.28458068
 0.2507088 ]","[0.         0.57745662 0.07189755 0.34217253 0.30197301 0.43544037
 0.89119016 0.12854719 0.22418834 0.73312295 0.38461889 0.50541932
 0.0892912 ]"
331,130,9,70.0,85.0,"[91, 103, 82, 83, 77, 68, 66, 69, 75, 52, 57, 64, 61]","[91, 103, 82, 83, 77, 68, 66, 69, 75, 52, 57, 64, 61]","[0.38, 0.28, 0.36, 0.75, 0.77, 1.05, 1.42, 1.35, 1.06, 0.72, 0.47, 0.66, 0.18]","[False, False, False, False, False, False, False, False, False, False, False, False, False]",8.csv,95.0,13,0,6.925388202156109,0.7629698775481788,0.1028310548412362,0.0001095345705594,"[0.78039412 1.34720179 0.56398377 0.50869615 0.3043507  0.24429002
 1.20115455 0.84800433 0.09035901 0.42475587 0.28085386 0.25277396
 0.25804129]","[0.         1.06720179 0.20398377 0.24130385 0.4656493  0.80570998
 0.21884545 0.50199567 0.96964099 0.29524413 0.18914614 0.40722604
 0.07804129]"
332,131,10,75.0,85.0,"[91, 103, 82, 83, 77, 68, 66, 69, 75]","[91, 103, 82, 83, 77, 68, 66, 69, 75]","[0.24, 0.31, 0.52, 0.93, 0.78, 0.76, 0.78, 0.42, 0.4]","[False, False, False, False, False, False, False, False, False]",8.csv,100.0,9,0,6.730947763257628,0.7286461188687775,0.1268481320781387,8.868638193255875e-05,"[0.26843092 0.31429042 1.30317513 0.73796894 0.27652363 0.40027461
 0.35895232 0.4533889  0.2325122 ]","[0.         0.00429042 0.78317513 0.19203106 0.50347637 0.35972539
 0.42104768 0.0333889  0.1674878 ]"
333,132,11,80.0,85.0,"[91, 103, 82, 83, 77, 68]","[91, 103, 82, 83, 77, 68]","[0.55, 0.57, 0.65, 1.09, 1.04, 1.11]","[False, False, False, False, False, False]",8.csv,105.0,6,0,6.391098605928621,0.6601017852136455,0.1388390245004197,0.0001096101167441,[0.62655624 0.13127377 0.40464182 0.27272225 0.12646645 0.43963898],[0.         0.43872623 0.24535818 0.81727775 0.91353355 0.67036102]
334,133,12,85.0,85.0,"[91, 103, 82, 69]","[91, 103, 82, 83, 77, 68, 66, 69, 75, 52, 57]","[0.28, 0.5, 0.97, 1.46]","[False, False, False, False]",8.csv,110.0,4,0,5.9609231483169225,0.6271280482243953,0.1426324573985615,0.000101993247809,[0.23981684 0.41970736 0.2983422  0.26215594],[0.         0.08029264 0.6716578  1.19784406]
335,134,13,90.0,85.0,"[91, 103, 82, 83, 77, 68]","[91, 103, 82, 83, 77, 68, 66, 69, 75]","[0.64, 0.45, 0.56, 0.75, 0.71, 1.32]","[False, False, False, False, False, False]",8.csv,115.0,6,0,5.555409368873771,0.570599033992826,0.1491649631292508,8.429780340731889e-05,[0.58398634 0.34297915 0.73747233 0.11391268 0.13278484 0.33090894],[0.         0.10702085 0.17747233 0.63608732 0.57721516 0.98909106]
336,135,14,95.0,85.0,"[91, 103, 82, 83]","[91, 103, 82, 83, 77, 68, 66, 69, 75]","[0.44, 0.49, 0.83, 1.29]","[False, False, False, False]",8.csv,120.0,4,0,4.972856865598194,0.507193374761604,0.1564568698058389,5.016572714051525e-05,[0.72402547 0.36056437 0.11035187 0.20773571],[0.         0.12943563 0.71964813 1.08226429]
337,136,15,100.0,85.0,"[91, 103, 82, 83, 77, 68]","[91, 103, 82, 83, 77, 68, 66, 69, 75]","[0.23, 0.48, 0.57, 0.56, 0.5, 1.47]","[False, False, False, False, False, False]",8.csv,125.0,6,0,4.778247420981732,0.5149340858442257,0.160716842612351,4.652862284855927e-05,[0.61333403 0.48327383 0.45440235 0.18362275 0.2361638  0.3230915 ],[0.         0.00327383 0.11559765 0.37637725 0.2638362  1.1469085 ]
338,137,16,105.0,85.0,"[91, 103, 82, 83, 77, 68, 69, 75]","[91, 103, 82, 83, 77, 68, 66, 69, 75]","[0.24, 0.34, 0.38, 0.55, 0.67, 1.45, 1.37, 1.41]","[False, False, False, False, False, False, False, False]",8.csv,130.0,8,0,4.859978715765567,0.5142168662402778,0.1242467215825342,0.0002127749177263,"[0.4529142  0.2099314  1.08456709 0.5274454  0.4471981  0.25040811
 0.26489338 0.25126653]","[0.         0.1300686  0.70456709 0.0225546  0.2228019  1.19959189
 1.10510662 1.15873347]"
339,138,17,110.0,85.0,"[91, 103, 82, 83, 77, 68, 75]","[91, 103, 82, 83, 77, 68, 66, 69, 75, 52, 57]","[0.42, 0.29, 0.46, 0.85, 0.7, 0.76, 1.37]","[False, False, False, False, False, False, False]",8.csv,135.0,7,0,4.807551962800077,0.4994837968987905,0.1127912500474475,0.0001859400759107,"[0.47061539 0.76491888 0.7684285  0.66199732 0.42605701 0.28909824
 0.24969609]","[0.         0.47491888 0.3084285  0.18800268 0.27394299 0.47090176
 1.12030391]"
340,139,18,115.0,85.0,"[91, 103, 82, 75, 52]","[91, 103, 82, 83, 77, 68, 66, 69, 75, 52, 57]","[0.36, 0.96, 1.22, 1.46, 1.05]","[False, False, False, False, False]",8.csv,140.0,5,0,5.273447756077316,0.483447278245304,0.1093085275940333,0.0001774731699725,[1.13700478 0.20755591 0.63249996 0.92514823 0.33609196],[0.         0.75244409 0.58750004 0.53485177 0.71390804]
341,140,19,120.0,85.0,"[91, 103, 82, 83, 68, 66, 69]","[91, 103, 82, 83, 77, 68, 66, 69, 75]","[0.66, 1.14, 0.86, 1.27, 1.08, 1.09, 1.01]","[False, False, False, False, False, False, False]",8.csv,145.0,7,0,4.9256708583251365,0.5003292429821399,0.1366647561298384,9.450737764627595e-05,"[0.3553625  0.83765307 0.99174202 0.89744599 0.53067925 0.90935582
 0.47920162]","[0.         0.30234693 0.13174202 0.37255401 0.54932075 0.18064418
 0.53079838]"
342,141,20,125.0,85.0,"[91, 103, 83]","[91, 103, 82, 83, 77, 68, 66, 69, 75]","[0.57, 1.23, 1.19]","[False, False, False]",8.csv,150.0,3,0,4.746735226301517,0.4944083561625636,0.1586623039119214,0.0001217155490099,[1.15805651 1.07136354 0.77051598],[0.         0.15863646 0.41948402]
343,142,21,130.0,85.0,"[91, 103, 82, 83, 77, 68, 66, 69]","[91, 103, 82, 83, 77, 68, 66, 69, 75, 52, 57]","[0.67, 1.27, 1.41, 1.11, 1.1, 1.11, 1.31, 1.27]","[False, False, False, False, False, False, False, False]",8.csv,155.0,8,0,5.164573874219492,0.5209784931988737,0.1338298509034413,0.0001150210359927,"[0.39417117 0.90487625 1.05486973 1.25755458 0.76963959 0.71215536
 1.01433685 0.75323441]","[0.         0.36512375 0.35513027 0.14755458 0.33036041 0.39784464
 0.29566315 0.51676559]"
344,143,22,135.0,85.0,"[91, 103, 82, 83, 68]","[91, 103, 82, 83, 77, 68, 66, 69, 75, 52, 57]","[0.64, 1.26, 1.32, 1.37, 1.46]","[False, False, False, False, False]",8.csv,160.0,5,0,5.469904594365572,0.5452693990570713,0.1575166942882326,0.0001259377927549,[1.30525528 0.76381287 0.71289465 1.04211604 0.64575089],[0.         0.49618713 0.60710535 0.32788396 0.81424911]
345,144,23,140.0,85.0,"[91, 103, 82, 83, 77, 68, 69]","[91, 103, 82, 83, 77, 68, 66, 69, 75, 52, 57]","[0.71, 1.45, 1.29, 1.06, 1.11, 1.19, 1.31]","[False, False, False, False, False, False, False]",8.csv,165.0,7,0,5.732023438985264,0.5442551669319224,0.1259173932600646,0.0001457672482968,"[0.42984186 1.27048401 1.33486627 1.02290188 0.82057898 1.30724744
 0.6537711 ]","[0.         0.17951599 0.04486627 0.03709812 0.28942102 0.11724744
 0.6562289 ]"
346,145,24,145.0,85.0,"[91, 103, 82, 83, 77, 68, 66, 69]","[91, 103, 82, 83, 77, 68, 66, 69, 75, 52, 57]","[0.66, 1.19, 1.32, 1.01, 1.14, 0.97, 1.14, 1.28]","[False, False, False, False, False, False, False, False]",8.csv,170.0,8,0,6.076386663453088,0.5640579663175392,0.1249807921505119,0.0001588166874013,"[0.38146239 0.74992372 1.05003595 1.07840483 0.74682594 0.70343604
 0.8815959  0.66398877]","[0.         0.44007628 0.26996405 0.06840483 0.39317406 0.26656396
 0.2584041  0.61601123]"
347,146,25,150.0,85.0,"[91, 103, 82, 83, 77, 68, 66, 69, 75, 52]","[91, 103, 82, 83, 77, 68, 66, 69, 75, 52, 57]","[0.55, 1.04, 1.43, 0.91, 0.82, 0.87, 0.84, 0.95, 1.31, 1.5]","[False, False, False, False, False, False, False, False, False, False]",8.csv,175.0,10,0,6.321764109439864,0.5459047245915108,0.0941967492261153,0.0002745131033092,"[0.78958887 0.91093318 0.32388102 0.54443636 0.8573816  1.15620459
 0.4448348  0.81999182 0.93976256 0.57341305]","[0.         0.12906682 1.10611898 0.36556364 0.0373816  0.28620459
 0.3951652  0.13000818 0.37023744 0.92658695]"
348,147,26,155.0,85.0,"[91, 103, 82, 83, 77, 68, 66, 69, 75, 57]","[91, 103, 82, 83, 77, 68, 66, 69, 75, 52, 57]","[0.44, 0.47, 0.49, 0.29, 0.33, 0.38, 0.56, 0.55, 0.95, 1.36]","[False, False, False, False, False, False, False, False, False, False]",8.csv,180.0,10,0,6.383507110664366,0.5703553309181657,0.0959360192386169,0.0002625237400064,"[0.83469068 1.31411787 0.1528463  0.61247957 1.45135215 1.06400517
 0.45374896 0.51297006 0.6738995  0.63500871]","[0.         0.84411787 0.3371537  0.32247957 1.12135215 0.68400517
 0.10625104 0.03702994 0.2761005  0.72499129]"
349,148,27,160.0,85.0,"[91, 103, 82, 83, 77, 68, 66, 69, 75]","[91, 103, 82, 83, 77, 68, 66, 69, 75, 52, 57]","[0.54, 0.81, 0.45, 0.23, 0.23, 0.26, 0.34, 0.37, 0.81]","[False, False, False, False, False, False, False, False, False]",8.csv,185.0,9,0,6.427390569108288,0.5896146783785197,0.0900153984369103,0.0002577866010957,"[1.17699978 0.10206183 0.77659459 0.52423241 0.33842672 0.27133262
 0.21230135 0.55796015 0.47795286]","[0.         0.70793817 0.32659459 0.29423241 0.10842672 0.01133262
 0.12769865 0.18796015 0.33204714]"
350,149,28,165.0,85.0,"[91, 103, 82, 83, 77, 68, 66, 69, 75]","[91, 103, 82, 83, 77, 68, 66, 69, 75, 52, 57]","[0.29, 0.29, 0.45, 0.63, 0.29, 0.27, 0.55, 0.83, 0.98]","[False, False, False, False, False, False, False, False, False]",8.csv,190.0,9,0,6.748131163637623,0.6037682408929924,0.0884408073515447,0.0002240761196026,"[1.30756354 0.09265243 0.30859453 0.2606649  0.34625413 0.26295643
 0.19022364 0.5364701  0.29380167]","[0.         0.19734757 0.14140547 0.3693351  0.05625413 0.00704357
 0.35977636 0.2935299  0.68619833]"
351,150,0,80.0,66.0,"[69, 75]","[69, 75, 52, 57]","[0.28, 0.34]","[False, False]",8.csv,105.0,2,0,6.751627979027642,0.6722034388439972,0.1361965431455397,9.462693194298596e-05,[0.60701099 0.23632997],[0.         0.10367003]
352,151,0,170.0,103.0,"[82, 83, 77, 68, 66, 69]","[82, 83, 77, 68, 66, 69]","[0.15, 0.26, 0.26, 0.42, 0.7, 0.97]","[False, False, False, False, False, False]",8.csv,195.0,6,0,6.881010131144883,0.6418137287224952,0.1056331130218035,0.0001855165314748,[0.12008167 0.27961653 0.37230609 0.38513599 0.33413455 0.17807479],[0.         0.01961653 0.11230609 0.03486401 0.36586545 0.79192521]
353,152,0,180.0,77.0,"[68, 66, 69]","[68, 66, 69]","[0.48, 0.84, 1.3]","[False, False, False]",8.csv,205.0,3,0,7.195829290391832,0.6816915562096587,0.1027055393375575,0.0001593074908291,[0.29363457 0.31060147 0.34479412],[0.         0.52939853 0.95520588]
354,153,0,185.0,68.0,"[66, 69]","[66, 69]","[0.4, 0.88]","[False, False]",8.csv,210.0,2,0,7.196206709549767,0.6817930677911035,0.0977743395905908,0.0002341339549583,[0.2908054  0.33462262],[0.         0.54537738]
355,154,0,424.1,6931.0,"[6968, 6886]","[6968, 6886]","[0.59, 0.6]","[False, False]",8.csv,449.1,2,0,3.772820904645487,0.993158409211252,0.1726932444102888,0.0003055976719346,[0.15230626 0.45156791],[0.         0.14843209]
356,155,1,429.1,6931.0,"[6968, 6886]","[6968, 6886]","[0.38, 0.38]","[False, False]",8.csv,454.1,2,0,3.9797228412256342,1.072427403988658,0.1820701661799108,0.0003773474946733,[0.17385302 0.3737241 ],[0.        0.0062759]
357,156,3,439.1,6931.0,"[6968, 6886]","[6968, 6886]","[1.0, 1.22]","[False, False]",8.csv,464.1,2,0,4.109384652509656,1.1202160314291545,0.1889563331907945,0.0003428090224796,[0.54227371 0.6378166 ],[0.        0.5821834]
358,157,4,444.1,6931.0,"[6968, 6886]","[6968, 6886]","[0.72, 1.11]","[False, False]",8.csv,469.1,2,0,3.75172966507176,1.1771961104257178,0.1862485338651769,0.0005818448418156,[0.54197605 0.42891581],[0.         0.68108419]
359,158,5,449.1,6931.0,"[6968, 6886]","[6968, 6886]","[0.2, 0.88]","[False, False]",8.csv,474.1,2,0,4.208018081761008,1.274619949809726,0.1779508170220259,0.000921547472926,[0.54257365 0.20072286],[0.         0.67927714]
360,159,6,454.1,6931.0,"[6968, 6886]","[6968, 6886]","[0.37, 0.94]","[False, False]",8.csv,479.1,2,0,5.525275229357831,1.2801963112035708,0.1668377830341131,0.0014596481455303,[0.54346308 0.19927609],[0.         0.74072391]
361,160,7,459.1,6931.0,"[6968, 6886]","[6968, 6886]","[0.2, 0.88]","[False, False]",8.csv,484.1,2,0,5.961103813559426,1.172552410820853,0.1567438610102025,0.0,[0.52192318 0.20375896],[0.         0.67624104]
362,0,0,5.0,11.0,"[26, 31]","[26, 31, 27]","[0.23, 0.92]","[False, False]",9.csv,30.0,2,0,31.195018394648837,0.8694849075968645,0.0394268971244015,0.0004346085463156,[0.90498202 0.22308334],[0.         0.69691666]
363,1,1,10.0,11.0,"[26, 31]","[26, 31, 27]","[0.39, 0.91]","[False, False]",9.csv,35.0,2,0,31.4048908467652,0.868426591123035,0.0362169139854171,0.0002966168221573,[1.01223999 0.5672952 ],[0.        0.3427048]
364,2,1,20.0,26.0,"[31, 27]","[31, 27]","[0.54, 1.13]","[False, False]",9.csv,45.0,2,0,30.82323992386247,0.9058554672597348,0.0366039192754463,0.0001649320484024,[0.98688362 1.13555509],[0.         0.00555509]
365,3,2,25.0,26.0,"[31, 27]","[31, 27]","[0.55, 0.55]","[False, False]",9.csv,50.0,2,0,30.34086201129526,0.9373166615455564,0.0375545320513828,0.0002624967291569,[0.73797461 0.50878628],[0.         0.04121372]
366,4,3,30.0,26.0,"[31, 27]","[31, 27]","[0.46, 0.59]","[False, False]",9.csv,55.0,2,0,30.05414186367616,0.9796118973755696,0.0378603658161778,0.0003157661869572,[0.26890188 0.45184914],[0.         0.13815086]
367,5,4,35.0,26.0,"[31, 27]","[31, 27]","[0.41, 0.57]","[False, False]",9.csv,60.0,2,0,29.578516828380835,0.939146171489194,0.0346931409635498,0.0003682923669166,[0.25318353 0.4979688 ],[0.        0.0720312]
368,6,10,115.9,28.0,"[24, 30]","[24, 30]","[0.39, 0.73]","[True, True]",9.csv,140.9,2,0,26.365310869565217,0.4619819120614993,0.0152518885100932,0.0003771924711544,[0.39579544],[0]
369,7,15,150.9,28.0,"[24, 30]","[24, 30]","[0.34, 0.76]","[True, True]",9.csv,175.9,2,0,24.79805369318182,0.8491371729849406,0.0304972716350803,0.0010268441627973,[0.34619406],[0]
370,8,2,45.0,30.0,"[44, 39]","[44, 39]","[1.02, 1.29]","[False, False]",9.csv,70.0,2,1,25.625412017167385,0.3597364002146481,0.0129932197641662,0.0001149261288212,[0.59158956 0.96375683],[0.         0.32624317]
371,9,3,50.0,30.0,"[44, 39]","[44, 39]","[1.14, 1.39]","[False, False]",9.csv,75.0,2,1,25.991534712950603,0.3156206755890373,0.0110950755113796,0.0001055869386313,[0.63777742 1.08813746],[0.         0.30186254]
372,10,0,5.0,38.0,"[37, 40]","[37, 40]","[0.28, 0.35]","[False, False]",9.csv,30.0,2,0,20.5211881270903,1.1163575220122193,0.0624129969524437,0.0008577498331795,[0.28468028 0.23172823],[0.         0.11827177]
373,11,0,5.0,42.0,"[47, 45, 48]","[47, 45, 48]","[0.42, 0.23, 0.36]","[False, False, False]",9.csv,30.0,3,0,19.47301114827202,1.0381393130479002,0.0705755807265275,0.000920150987308,[0.44367396 0.28060403 0.58259511],[0.         0.05060403 0.22259511]
374,12,2,15.0,42.0,"[47, 45, 48]","[47, 45, 48]","[1.24, 1.47, 1.27]","[False, False, False]",9.csv,40.0,3,0,20.040897476803107,0.8667899175326328,0.0412713268224879,0.0004889323962121,[0.69320698 0.80061028 1.26403147],[0.         0.66938972 0.00596853]
375,13,0,20.0,47.0,"[45, 48]","[45, 48]","[0.59, 0.43]","[False, False]",9.csv,45.0,2,0,19.85616445257348,0.8207431226621126,0.0391961131748451,0.0004174980987911,[0.67773581 0.79410705],[0.         0.36410705]
376,14,1,25.0,47.0,"[45, 48]","[45, 48]","[1.18, 0.96]","[False, False]",9.csv,50.0,2,0,19.74994638487889,0.7945423204130423,0.0374151727088807,0.0002888459035683,[0.94185201 0.88700785],[0.         0.07299215]
377,15,2,30.0,47.0,"[45, 48]","[45, 48]","[1.36, 1.05]","[False, False]",9.csv,55.0,2,0,20.123350834673225,0.770138529973439,0.0351384028019911,0.000143422052253,[0.57106588 0.88954622],[0.         0.16045378]
